DenSt
12
-30.00000 66.50000
-28.13700 66.33417
-27.76567 66.24084
-27.52867 66.18417
-27.30900 66.13100
-27.08100 66.07516
-26.93583 66.04383
-26.81050 66.01283
-26.48500 56.93283
-26.00183 65.82800
-25.64567 65.74917
-24.60000 65.60000
